"id","time","title","type","day"
"1622","2:00 PM - 3:50 PM ","Statistical Foundations for Federated and Collaborative Learning","Invited Paper Session ","Wednesday, August 6, 2025"
"1463","2:00 PM - 3:50 PM ","Statistical Methods for Displaced and Refugee Populations and People Living in Conflict Zones","Invited Paper Session ","Wednesday, August 6, 2025"
"2881","2:00 PM - 3:50 PM ","Statistical methods for network data","Contributed Papers ","Wednesday, August 6, 2025"
"1108","2:00 PM - 3:50 PM ","Statistical modeling with tree graphs","Invited Paper Session ","Wednesday, August 6, 2025"
"2923","2:00 PM - 3:50 PM ","Statistical Models for Omics Data Integration","Contributed Papers ","Wednesday, August 6, 2025"
"1941","2:00 PM - 3:50 PM ","Statistics in Modern Transcriptomics","Topic-Contributed Paper Session ","Wednesday, August 6, 2025"
"2786","2:00 PM - 3:50 PM ","Survival Analysis: Non-parametric, Machine Learning, and Measurement Error Latest Research","Contributed Papers ","Wednesday, August 6, 2025"
"2946","2:00 PM - 3:50 PM ","Weighting, variance estimation, and modeling","Contributed Papers ","Wednesday, August 6, 2025"
"5215","2:30 PM - 9:00 PM ","Exhibitor Move-Out","JSM Hours ","Wednesday, August 6, 2025"
"5087","4:00 PM - 4:30 PM ","Accreditation Committee Meeting","ASA Meetings and Events ","Wednesday, August 6, 2025"
"1014","4:00 PM - 5:50 PM ","COPSS Distinguished Achievement Award and Lectureship","Invited Paper Session ","Wednesday, August 6, 2025"
"4718","4:30 PM - 5:30 PM ","PStat/GStat Reception","ASA Meetings and Events ","Wednesday, August 6, 2025"
"3765","5:00 PM - 6:30 PM ","ICSA General Member Meeting","Affiliate Meetings and Events ","Wednesday, August 6, 2025"
"4700","6:00 PM - 7:30 PM ","2025 JSM Program Committee/JSM Policy Committee Appreciation Reception (By Invitation Only)","ASA Meetings and Events ","Wednesday, August 6, 2025"
"4470","6:00 PM - 7:30 PM ","COPSS Reception (By Invitation Only)","Affiliate Meetings and Events ","Wednesday, August 6, 2025"
"4860","6:30 PM - 8:00 PM ","Section on Statistics and Data Science Education Open Business Meeting","ASA Meetings and Events ","Wednesday, August 6, 2025"
"5049","7:00 PM - 8:30 PM ","Survey Research Methods Section Business Meeting","ASA Meetings and Events ","Wednesday, August 6, 2025"
"5216","7:00 AM - 10:30 AM ","Speaker Ready Room, sponsored by Abbvie","JSM Hours ","Thursday, August 7, 2025"
"5217","7:30 AM - 10:30 AM ","JSM Main Registration","JSM Hours ","Thursday, August 7, 2025"
"5218","7:30 AM - 12:00 PM ","Quiet Reflection & Mindfulness Area, sponsored by AstraZeneca","JSM Hours ","Thursday, August 7, 2025"
"5219","8:00 AM - 12:20 PM ","JSM Luggage Storage","JSM Hours ","Thursday, August 7, 2025"
"1171","8:30 AM - 10:20 AM ","Advanced Strategies for Longitudinal Causal Inference and Treatment Switching","Invited Paper Session ","Thursday, August 7, 2025"
"2850","8:30 AM - 10:20 AM ","Advances in Bayesian Inference on Causal, Longitudinal and Survival Models","Contributed Papers ","Thursday, August 7, 2025"
"2892","8:30 AM - 10:20 AM ","Advances in Statistical and Machine Learning Methods","Contributed Papers ","Thursday, August 7, 2025"
"2867","8:30 AM - 10:20 AM ","Advances in Statistical Distributions","Contributed Papers ","Thursday, August 7, 2025"
"1800","8:30 AM - 10:20 AM ","Advances in Uncertainty Quantification for the Natural Sciences","Invited Paper Session ","Thursday, August 7, 2025"
"1454","8:30 AM - 10:20 AM ","Better clustering leads to better understanding: genes, microbes, or foods show risk subgroups","Invited Paper Session ","Thursday, August 7, 2025"
"1946","8:30 AM - 10:20 AM ","Beyond Simulation: How Generative Digital Twins are Reshaping Clinical Development","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"2304","8:30 AM - 10:20 AM ","Business and Economic Statistics Student Paper Awards","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"2808","8:30 AM - 10:20 AM ","Causal Inference in Clinical Trials: Bridging Theory and Practice","Contributed Papers ","Thursday, August 7, 2025"
"2945","8:30 AM - 10:20 AM ","Data Analysis and Modeling","Contributed Papers ","Thursday, August 7, 2025"
"1339","8:30 AM - 10:20 AM ","Diverse applications using modern surveys","Invited Paper Session ","Thursday, August 7, 2025"
"1739","8:30 AM - 10:20 AM ","Enhancing AI with Advanced Sampling and Data Splitting Techniques for Big Data","Invited Paper Session ","Thursday, August 7, 2025"
"2816","8:30 AM - 10:20 AM ","From Compositional Microbiome Data to Longitudinal Biomarker Analysis: Cutting-Edge Statistical Methods","Contributed Papers ","Thursday, August 7, 2025"
"2644","8:30 AM - 10:20 AM ","Hand in Glove: Novel Applications of Data Integration of Probability and Non-Probability Samples","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"1064","8:30 AM - 10:20 AM ","Imperfect data, constrained algorithms","Invited Paper Session ","Thursday, August 7, 2025"
"1251","8:30 AM - 10:20 AM ","IMS Medallion Award & Lecture V","Invited Paper Session ","Thursday, August 7, 2025"
"1744","8:30 AM - 10:20 AM ","In Memory of Katherine Wallman","Invited Paper Session ","Thursday, August 7, 2025"
"2895","8:30 AM - 10:20 AM ","Inference and Uncertainty Quantification","Contributed Papers ","Thursday, August 7, 2025"
"1608","8:30 AM - 10:20 AM ","Innovations in Nonparametric and Functional Data Methods: Tackling Complex Data Challenges","Invited Paper Session ","Thursday, August 7, 2025"
"2802","8:30 AM - 10:20 AM ","Innovative Approaches to Clinical Trial Design and Analysis","Contributed Papers ","Thursday, August 7, 2025"
"2489","8:30 AM - 10:20 AM ","Innovative Statistical and Machine Learning Approaches for Precision Medicine in Diverse Data Sources","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"2787","8:30 AM - 10:20 AM ","Latest Research Topics in High Dimensional Regression or Survival Analysis","Contributed Papers ","Thursday, August 7, 2025"
"2781","8:30 AM - 10:20 AM ","Latest Techniques in Risk Prediction Modeling","Contributed Papers ","Thursday, August 7, 2025"
"1573","8:30 AM - 10:20 AM ","Launching the Deborah F. Swayne Award: A look back and forward at interactive data graphics","Invited Paper Session ","Thursday, August 7, 2025"
"2015","8:30 AM - 10:20 AM ","Maintaining Privacy in Increasingly Public Societies","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"2902","8:30 AM - 10:20 AM ","New Approaches to Teaching Probability and Inference Concepts","Contributed Papers ","Thursday, August 7, 2025"
"1297","8:30 AM - 10:20 AM ","New statistical models for transcriptomics analysis with emerging technologies","Invited Paper Session ","Thursday, August 7, 2025"
"2250","8:30 AM - 10:20 AM ","Of Methods and Models built using the NIMBLE R software","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"1435","8:30 AM - 10:20 AM ","Optimality & Causal Inference","Invited Paper Session ","Thursday, August 7, 2025"
"2918","8:30 AM - 10:20 AM ","Precision Medicine and Machine Learning Methods","Contributed Papers ","Thursday, August 7, 2025"
"1468","8:30 AM - 10:20 AM ","Promoting Interpretable, Trustworthy, and Ethical Machine Learning with Statistics","Invited Paper Session ","Thursday, August 7, 2025"
"1990","8:30 AM - 10:20 AM ","Putting it All Together: Creating an Integrated System of Data and Statistics on Household Income, Consumption and Wealth","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"2572","8:30 AM - 10:20 AM ","Recent advance in design and analysis in clinical trials when the proportional hazard assumption is impossible to hold","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"2124","8:30 AM - 10:20 AM ","Statistical analyses methods for integrating multi-omics data with health outcomes for biomarker discovery and personalized medication","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"1631","8:30 AM - 10:20 AM ","Statistical Methods for Detection & Attribution of Climate Change","Invited Paper Session ","Thursday, August 7, 2025"
"2933","8:30 AM - 10:20 AM ","Statistical Modeling and Performance Analysis in Sports","Contributed Papers ","Thursday, August 7, 2025"
"2937","8:30 AM - 10:20 AM ","Statistics and Society: Measuring Inequality, Networks, and Historical Change","Contributed Papers ","Thursday, August 7, 2025"
"2479","8:30 AM - 10:20 AM ","The Evolving Landscape of External Controls and Digital Twins: Current State and Future Directions","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"1850","8:30 AM - 10:20 AM ","Veridical Data Science Education","Topic-Contributed Panel Session ","Thursday, August 7, 2025"
"2633","8:35 AM - 10:20 AM ","Heavy-tails and Robust Statistics in Learning Algorithms","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"4488","8:35 AM - 10:20 AM ","Methods and Applications for Data Collected Over Time","Contributed Papers ","Thursday, August 7, 2025"
"2192","10:30 AM - 12:20 PM ","Advances and applications of the Win Ratio in clinical studies","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"2898","10:30 AM - 12:20 PM ","Anomaly Detection and Robust Modeling","Contributed Papers ","Thursday, August 7, 2025"
"2854","10:30 AM - 12:20 PM ","Bayesian Inference in Categorical, Count and Privacy-preserving Latent Variable Models","Contributed Papers ","Thursday, August 7, 2025"
"1361","10:30 AM - 12:20 PM ","Breakthroughs in Inferences for Diverse Complex Data","Invited Paper Session ","Thursday, August 7, 2025"
"2893","10:30 AM - 12:20 PM ","Classification Methods and Applications","Contributed Papers ","Thursday, August 7, 2025"
"4487","10:30 AM - 12:20 PM ","Data with Structured Correlation: Network, Spatial, and Temporal Modeling","Contributed Papers ","Thursday, August 7, 2025"
"2864","10:30 AM - 12:20 PM ","Functional and Shape-Constrained Data Analysis: Methods and Applications","Contributed Papers ","Thursday, August 7, 2025"
"1655","10:30 AM - 12:20 PM ","Geometry and Statistical Computing","Invited Paper Session ","Thursday, August 7, 2025"
"1551","10:30 AM - 12:20 PM ","Innovations in Biological Network Modeling: Unraveling Omics Data Analysis","Invited Paper Session ","Thursday, August 7, 2025"
"1271","10:30 AM - 12:20 PM ","Innovative Bayesian Methods for Leveraging Historical Data in Clinical Trials","Invited Paper Session ","Thursday, August 7, 2025"
"2277","10:30 AM - 12:20 PM ","Innovative Statistical Methods and Strategies for Dose Optimization in 21st Century Drug Development","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"2780","10:30 AM - 12:20 PM ","Latest Research in Random Effects and Mixed Modeling","Contributed Papers ","Thursday, August 7, 2025"
"1984","10:30 AM - 12:20 PM ","Learning Identifiable and Interpretable Latent Representations with Applications to Social and Biomedical Sciences","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"2521","10:30 AM - 12:20 PM ","Machine Learning Meets Statistics: Challenges and Solutions in Robust Inference for Biomedical Data","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"1730","10:30 AM - 12:20 PM ","Measuring the Marginalized","Invited Paper Session ","Thursday, August 7, 2025"
"1145","10:30 AM - 12:20 PM ","Microbiome Beyond Bacteria with AI and statistical tools: Integrating Virome and Multi-Omics","Invited Paper Session ","Thursday, August 7, 2025"
"2944","10:30 AM - 12:20 PM ","Missing Data, Outlier Detection, and Confidentiality","Contributed Papers ","Thursday, August 7, 2025"
"1972","10:30 AM - 12:20 PM ","Modern Statistical Methods for Advancing Biomedical and Neuroimaging Research","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"1805","10:30 AM - 12:20 PM ","More is Better or Less is More: Isolating the Contribution of Effect in Treatment Sequences","Invited Paper Session ","Thursday, August 7, 2025"
"1302","10:30 AM - 12:20 PM ","Navigating the AI Frontier: Career Challenges and Opportunities for Statisticians","Invited Panel Session ","Thursday, August 7, 2025"
"1767","10:30 AM - 12:20 PM ","Network Analysis and Causal Inference","Invited Paper Session ","Thursday, August 7, 2025"
"2828","10:30 AM - 12:20 PM ","Non-normal Distributions and Robust Tools Against Assumption Violation","Contributed Papers ","Thursday, August 7, 2025"
"2806","10:30 AM - 12:20 PM ","Optimizing Clinical Trial Monitoring: Strategies for Success","Contributed Papers ","Thursday, August 7, 2025"
"1602","10:30 AM - 12:20 PM ","Pioneering New Strategies in Preventive Healthcare: Design and Analysis Innovations","Invited Paper Session ","Thursday, August 7, 2025"
"4489","10:30 AM - 12:20 PM ","Probability Results and Hypothesis Testing Considerations","Contributed Papers ","Thursday, August 7, 2025"
"2584","10:30 AM - 12:20 PM ","Recent Advances in Statistical Integration for Network and Complex Data","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"1053","10:30 AM - 12:20 PM ","Recent Developments and Innovative Methods for Indirect Treatment Comparisons in CER and HTA","Invited Paper Session ","Thursday, August 7, 2025"
"2048","10:30 AM - 12:20 PM ","Recent Developments in Small Area Estimation and Non-probability Sampling Techniques","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"1829","10:30 AM - 12:20 PM ","Recent Developments of Nonparametric Methods and Their Applications in Data Science and AI","Invited Paper Session ","Thursday, August 7, 2025"
"2076","10:30 AM - 12:20 PM ","Seasonal Time Series Analysis: Definitions, Modeling, Changepoints, and Adjustment","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"2782","10:30 AM - 12:20 PM ","Semiparametric Modeling Advanced Research","Contributed Papers ","Thursday, August 7, 2025"
"2908","10:30 AM - 12:20 PM ","Statistical Applications for Climate and Environmental Data II","Contributed Papers ","Thursday, August 7, 2025"
"2928","10:30 AM - 12:20 PM ","Statistical Challenges and New Testing Methods in Genomics and Genetics","Contributed Papers ","Thursday, August 7, 2025"
"2903","10:30 AM - 12:20 PM ","Statistics and Data Science Educational Explorations","Contributed Papers ","Thursday, August 7, 2025"
"2878","10:30 AM - 12:20 PM ","Structure Identification and Dimension Reduction Methods","Contributed Papers ","Thursday, August 7, 2025"
"1568","10:30 AM - 12:20 PM ","The interplay of statistics, optimization, and geometry for modern data science","Invited Paper Session ","Thursday, August 7, 2025"
"2525","10:30 AM - 12:20 PM ","Unlocking Insights: Novel Statistical Approaches in Post-Market Safety Studies","Topic-Contributed Paper Session ","Thursday, August 7, 2025"
"1414","10:30 AM - 12:20 PM ","WNAR 2025 Research Impact Award Lecture","Invited Paper Session ","Thursday, August 7, 2025"
